,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,MSinceMostRecentDelq=-7,MSinceMostRecentInqexcl7days=-7,MSinceOldestTradeOpen=-8,MSinceMostRecentDelq=-8,MSinceMostRecentInqexcl7days=-8,NetFractionRevolvingBurden=-8,NetFractionInstallBurden=-8,NumRevolvingTradesWBalance=-8,NumInstallTradesWBalance=-8,NumBank2NatlTradesWHighUtilization=-8,PercentTradesWBalance=-8
90,55.0,18.0,1.0,8.0,4.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,5.0,4.0,40.0,0.0,4.0,4.0,93.0,89.0,3.0,2.0,1.1065750471571005,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
91,71.0,22.0,20.0,156.0,10.0,1.0,1.0,91.0,12.0,6.0,2.0,7.0,0.0,36.0,2.4847233691164328,0.0,0.0,0.0,68.49310277831746,2.0,1.0,1.1065750471571005,75.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
92,69.0,83.0,14.0,162.0,18.0,0.0,0.0,94.0,46.0,6.0,6.0,17.0,0.0,6.0,5.0,1.0,1.0,60.0,68.49310277831746,9.0,2.4912524298805887,2.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
93,66.0,161.0,7.0,77.0,9.0,4.0,4.0,90.0,79.0,6.0,2.0,11.0,2.0,40.0,0.0,1.0,1.0,73.0,68.49310277831746,4.0,1.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
94,59.0,90.0,11.0,50.0,27.0,0.0,0.0,96.0,76.0,6.0,6.0,27.0,1.0,15.0,1.0,2.0,2.0,68.0,83.0,11.0,1.0,2.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,85.0,171.0,17.0,81.0,22.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,22.0,0.0,32.0,2.4847233691164328,0.0,0.0,17.0,68.49310277831746,1.0,1.0,0.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
96,76.0,100.0,18.0,44.0,9.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,9.0,0.0,22.0,11.0,0.0,0.0,54.0,65.0,1.0,2.0,1.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,77.0,52.0,27.0,37.0,4.0,0.0,0.0,75.0,28.0,6.0,6.0,4.0,0.0,50.0,2.4847233691164328,0.0,0.0,0.0,68.49310277831746,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
98,70.0,211.0,25.0,107.0,14.0,0.0,0.0,86.0,3.0,4.0,6.0,14.0,0.0,29.0,0.0,0.0,0.0,13.0,58.0,3.0,2.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,72.0,184.0,26.0,99.0,26.0,1.0,0.0,96.0,11.0,4.0,5.0,30.0,0.0,56.0,22.0,0.0,0.0,0.0,85.0,0.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,72.0,184.0,5.0,100.0,22.0,0.0,0.0,82.0,1.0,4.0,6.0,5.0,3.0,18.0,17.0,0.0,0.0,2.0,52.0,6.0,3.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,85.0,186.0,18.0,75.0,23.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,25.0,0.0,32.0,2.0,1.0,1.0,1.0,68.49310277831746,2.0,2.0,1.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
102,89.0,200.0,1.0,69.0,15.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,18.0,1.0,28.0,0.0,1.0,1.0,3.0,68.49310277831746,2.0,1.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
103,55.0,212.0,2.0,56.0,27.0,3.0,3.0,93.0,38.0,0.0,3.0,29.0,2.0,17.0,1.0,4.0,4.0,73.0,90.0,8.0,3.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,91.0,278.0,29.0,123.0,17.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,19.0,0.0,32.0,2.4847233691164328,0.0,0.0,1.0,68.49310277831746,4.0,1.0,0.0,63.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
105,60.0,319.0,22.0,157.0,15.0,3.0,1.0,48.0,3.0,4.0,4.0,21.0,0.0,19.0,2.0,2.0,2.0,55.0,63.0,7.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,80.0,318.0,2.0,84.0,38.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,59.0,2.0,41.0,0.0,2.0,2.0,3.0,41.0,4.0,4.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,65.0,258.0,3.0,98.0,21.0,7.0,2.0,70.0,11.0,4.0,4.0,55.0,4.0,33.0,7.0,0.0,0.0,2.0,75.0,2.0,4.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,83.0,282.0,1.0,92.0,37.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,38.0,2.0,11.0,1.0,1.0,1.0,1.0,67.0,10.0,1.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,70.0,118.0,6.0,52.0,24.0,0.0,0.0,88.0,21.751674522451005,6.0,6.0,26.0,5.0,38.0,1.0,2.0,2.0,54.0,68.49310277831746,2.0,1.0,1.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
110,66.0,121.0,7.0,110.0,27.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,17.0,1.0,37.0,2.4847233691164328,0.0,0.0,68.0,93.0,8.0,2.0,3.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,76.0,186.0,1.0,83.0,21.0,0.0,0.0,96.0,11.0,4.0,6.0,25.0,4.0,28.0,2.4847233691164328,2.0,2.0,12.0,68.49310277831746,3.0,2.4912524298805887,0.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
112,86.0,143.0,1.0,79.0,8.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,9.0,1.0,44.0,0.0,0.0,0.0,13.0,68.49310277831746,4.0,2.0,0.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
113,72.0,232.0,5.0,77.0,21.0,0.0,0.0,91.0,5.0,4.0,6.0,22.0,3.0,32.0,0.0,0.0,0.0,20.0,85.0,2.0,2.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,83.0,197.0,3.0,62.0,18.0,0.0,0.0,100.0,21.751674522451005,6.0,7.0,32.0,3.0,39.0,3.0,2.0,2.0,22.0,50.0,5.0,3.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,71.0,153.0,6.0,51.0,11.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,11.0,3.0,0.0,5.0,0.0,0.0,45.0,68.49310277831746,7.0,2.4912524298805887,1.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
116,68.0,133.0,10.0,66.0,13.0,0.0,0.0,85.0,0.0,4.0,6.0,13.0,1.0,69.0,0.0,0.0,0.0,29.0,75.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,65.0,291.0,10.0,91.0,28.0,0.0,0.0,71.0,5.0,4.0,6.0,28.0,1.0,11.0,0.0,0.0,0.0,8.0,68.49310277831746,7.0,1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118,77.0,152.0,2.0,67.0,12.0,3.0,3.0,92.0,73.0,6.0,6.0,15.0,3.0,23.0,0.0,1.0,1.0,7.0,67.0,4.0,1.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,83.0,103.0,23.0,62.0,11.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,11.0,0.0,27.0,2.4847233691164328,0.0,0.0,5.0,23.0,1.0,2.0,0.0,60.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
120,83.0,233.0,12.0,79.0,21.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,21.0,0.0,19.0,0.0,2.0,2.0,8.0,68.49310277831746,6.0,2.0,0.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
121,61.0,40.0,5.0,19.0,9.0,0.0,0.0,89.0,38.0,6.0,6.0,9.0,3.0,56.0,0.0,5.0,5.0,56.0,75.0,2.0,5.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,87.0,115.0,11.0,59.0,9.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,9.0,2.0,78.0,2.4847233691164328,1.0,1.0,0.0,68.49310277831746,0.0,2.0,0.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
123,70.0,258.0,1.0,71.0,19.0,2.0,1.0,91.0,33.0,6.0,2.0,43.0,2.0,17.0,2.4847233691164328,0.0,0.0,69.0,54.0,6.0,3.0,3.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,58.0,231.0,26.0,113.0,16.0,0.0,0.0,76.0,4.0,4.0,6.0,17.0,0.0,18.0,0.0,0.0,0.0,71.0,68.49310277831746,6.0,1.0,3.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125,68.0,212.0,3.0,89.0,33.0,0.0,0.0,97.0,13.0,6.0,6.0,33.0,3.0,42.0,3.0,1.0,1.0,43.0,68.0,5.0,3.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,60.0,151.0,32.0,79.0,8.0,2.0,0.0,80.0,5.0,3.0,5.0,10.0,0.0,10.0,0.0,0.0,0.0,112.0,68.49310277831746,3.0,2.4912524298805887,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
127,58.0,151.0,12.0,50.0,9.0,2.0,2.0,67.0,4.0,4.0,6.0,9.0,0.0,44.0,0.0,0.0,0.0,65.0,86.0,5.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,68.0,81.0,3.0,34.0,25.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,25.0,6.0,32.0,2.0,2.0,2.0,25.0,72.0,9.0,4.0,1.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,91.0,401.0,58.0,152.0,9.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,9.0,0.0,44.0,2.4847233691164328,0.0,0.0,3.0,68.49310277831746,1.0,2.4912524298805887,0.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
130,65.0,125.0,7.0,65.0,12.0,3.0,1.0,65.0,8.0,3.0,4.0,18.0,1.0,35.0,0.0,5.0,4.0,22.0,68.49310277831746,2.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
131,80.0,70.0,5.0,32.0,13.0,0.0,0.0,93.0,56.0,6.0,6.0,14.0,1.0,36.0,4.0,1.0,1.0,9.0,83.0,1.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,80.0,153.0,2.0,47.0,31.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,34.0,5.0,55.0,2.0,2.0,2.0,1.0,70.0,1.0,4.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,85.0,253.0,2.0,82.0,15.0,0.0,0.0,94.0,69.0,6.0,6.0,18.0,4.0,33.0,2.4847233691164328,1.0,1.0,6.0,101.0,1.0,2.0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,69.0,153.0,4.0,118.0,16.0,1.0,0.0,72.0,34.0,6.0,5.0,15.0,1.0,11.0,2.4847233691164328,0.0,0.0,58.0,68.49310277831746,8.0,1.0,0.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
135,75.0,169.0,7.0,45.0,27.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,29.0,1.0,21.0,15.0,0.0,0.0,36.0,43.0,6.0,3.0,1.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,74.0,124.0,11.0,80.0,36.0,4.0,2.0,91.0,23.0,6.0,3.0,45.0,1.0,69.0,0.0,0.0,0.0,7.0,66.0,3.0,9.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,86.0,159.0,4.0,69.0,39.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,42.0,2.0,49.0,2.4847233691164328,0.0,0.0,1.0,76.0,4.0,3.0,0.0,54.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,74.0,332.0,15.0,113.0,19.0,0.0,0.0,95.0,32.0,6.0,6.0,20.0,0.0,35.0,21.0,0.0,0.0,58.0,65.0,5.0,3.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,74.0,183.0,3.0,75.0,13.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,13.0,2.0,31.0,0.0,4.0,4.0,75.0,65.0,4.0,3.0,2.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,72.0,330.0,4.0,104.0,33.0,0.0,0.0,97.0,23.0,6.0,6.0,32.0,5.0,21.0,2.4847233691164328,1.0,1.0,20.0,59.0,7.0,2.0,2.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,63.0,121.0,0.0,58.0,15.0,1.0,0.0,89.0,62.0,6.0,5.0,18.0,4.0,50.0,0.0,4.0,4.0,74.0,100.0,6.0,6.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,70.0,110.0,3.0,58.0,32.0,2.0,1.0,86.0,27.0,6.0,3.0,36.0,3.0,40.0,15.0,0.0,0.0,44.0,80.0,6.0,7.0,2.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,74.0,319.0,2.0,75.0,30.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,31.0,4.0,29.0,2.0,5.0,5.0,37.0,77.0,6.0,5.0,0.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,74.0,73.0,6.0,36.0,16.0,0.0,0.0,94.0,36.0,6.0,6.0,16.0,3.0,75.0,2.4847233691164328,1.0,1.0,10.0,63.0,2.0,5.0,0.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,81.0,227.0,2.0,58.0,37.0,0.0,0.0,91.0,24.0,6.0,6.0,45.0,6.0,78.0,0.0,0.0,0.0,0.0,90.0,0.0,7.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,80.0,178.0,4.0,65.0,36.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,38.0,3.0,42.0,0.0,0.0,0.0,34.0,68.49310277831746,4.0,2.0,0.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
147,87.0,254.0,21.0,92.0,26.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,26.0,0.0,23.0,0.0,1.0,1.0,0.0,68.49310277831746,2.0,2.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
148,66.0,106.0,2.0,45.0,21.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,23.0,3.0,87.0,1.0,1.0,1.0,79.0,94.0,1.0,5.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,63.0,137.0,5.0,75.0,20.0,0.0,0.0,81.0,0.0,4.0,6.0,21.0,1.0,19.0,0.0,1.0,1.0,34.0,55.0,3.0,2.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,62.0,79.0,12.0,35.0,16.0,1.0,1.0,94.0,15.0,6.0,4.0,26.0,0.0,50.0,2.4847233691164328,3.0,3.0,100.0,57.0,4.0,5.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,82.0,295.0,40.0,116.0,5.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,5.0,0.0,40.0,6.0,0.0,0.0,58.0,68.49310277831746,1.0,1.0,0.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
152,59.0,201.11119781506048,0.0,53.0,2.0,5.0,4.0,50.0,4.0,4.0,5.0,0.0,1.0,75.0,2.4847233691164328,0.0,0.0,20.0,68.49310277831746,1.0,1.0,0.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
153,81.0,201.0,8.0,46.0,17.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,4.0,2.0,29.0,19.0,0.0,0.0,9.0,46.0,4.0,2.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,66.0,193.0,6.0,43.0,40.0,0.0,0.0,98.0,71.0,6.0,6.0,40.0,3.0,25.0,1.0,1.0,1.0,19.0,68.49310277831746,12.0,2.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
155,58.0,183.0,2.0,47.0,29.0,0.0,0.0,93.0,25.0,6.0,6.0,24.0,4.0,40.0,2.4847233691164328,0.0,0.0,53.0,77.0,8.0,5.0,3.0,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,78.0,213.0,32.0,119.0,20.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,20.0,0.0,30.0,10.0,0.0,0.0,45.0,58.0,3.0,2.0,1.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,67.0,85.0,2.0,40.0,23.0,1.0,1.0,100.0,21.751674522451005,6.0,8.0,24.0,3.0,83.0,2.4847233691164328,2.0,1.0,82.0,79.0,1.0,9.0,1.0,92.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,77.0,181.0,4.0,68.0,27.0,1.0,0.0,89.0,30.0,6.0,5.0,28.0,2.0,46.0,0.0,1.0,1.0,4.0,69.0,3.0,2.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,71.0,114.0,11.0,80.0,12.0,0.0,0.0,92.0,21.751674522451005,6.0,6.0,12.0,1.0,33.0,0.0,0.0,0.0,42.0,84.0,3.0,2.0,1.0,71.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,80.0,216.0,3.0,56.0,22.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,23.0,2.0,9.0,1.0,4.0,4.0,13.0,68.49310277831746,1.0,1.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
161,56.0,169.0,1.0,56.0,7.0,2.0,2.0,80.0,20.0,6.0,3.0,26.0,4.0,20.0,2.4847233691164328,3.0,3.0,62.0,68.49310277831746,4.0,2.4912524298805887,1.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
162,57.0,231.0,10.0,19.0,7.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,25.0,2.0,43.0,6.0,0.0,0.0,97.0,78.0,4.0,2.0,3.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,93.0,417.0,25.0,235.0,9.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,9.0,0.0,22.0,2.4847233691164328,1.0,0.0,0.0,68.49310277831746,1.0,2.4912524298805887,0.0,40.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
164,83.0,67.0,12.0,39.0,12.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,13.0,0.0,31.0,0.0,0.0,0.0,11.0,73.0,4.0,3.0,0.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,64.0,201.11119781506048,10.0,43.0,14.0,0.0,0.0,93.0,38.0,6.0,6.0,0.0,2.0,53.0,0.0,2.0,2.0,81.0,92.0,4.0,2.0,1.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,69.0,180.0,23.0,92.0,25.0,0.0,0.0,92.0,8.0,6.0,6.0,29.0,0.0,16.0,6.0,0.0,0.0,12.0,59.0,4.0,2.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,66.0,255.0,1.0,80.0,14.0,1.0,1.0,88.0,9.0,4.0,6.0,16.0,3.0,69.0,2.4847233691164328,4.0,4.0,58.0,60.0,3.0,4.0,1.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,62.0,226.0,4.0,79.0,42.0,0.0,0.0,98.0,76.0,6.0,6.0,42.0,6.0,21.0,0.0,1.0,1.0,50.0,81.0,13.0,3.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,69.0,306.0,8.0,48.0,21.0,0.0,0.0,91.0,18.0,6.0,6.0,37.0,1.0,27.0,2.4847233691164328,1.0,1.0,38.0,77.0,5.0,3.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,70.0,70.0,7.0,39.0,6.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,6.0,2.0,17.0,0.0,0.0,0.0,96.0,68.49310277831746,3.0,2.4912524298805887,3.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
171,69.0,115.0,7.0,52.0,18.0,4.0,2.0,82.0,23.0,6.0,3.0,22.0,2.0,18.0,0.0,0.0,0.0,23.0,93.0,5.0,2.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,68.0,226.0,1.0,98.0,24.0,2.0,2.0,80.0,28.0,6.0,3.0,30.0,2.0,57.0,8.0,0.0,0.0,28.0,92.0,1.0,2.0,1.1065750471571005,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
173,66.0,305.0,2.0,91.0,44.0,1.0,0.0,93.0,34.0,6.0,5.0,31.0,5.0,17.0,9.0,0.0,0.0,54.0,80.0,12.0,3.0,3.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,73.0,80.0,2.0,42.0,14.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,15.0,2.0,27.0,2.4847233691164328,0.0,0.0,61.0,73.0,4.0,3.0,0.0,88.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
175,76.0,258.0,3.0,90.0,40.0,2.0,1.0,91.0,74.0,6.0,4.0,35.0,9.0,23.0,6.0,0.0,0.0,28.0,68.49310277831746,8.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
176,57.0,165.0,2.0,71.0,38.0,0.0,0.0,98.0,1.0,4.0,6.0,48.0,3.0,44.0,0.0,10.0,10.0,89.0,72.0,12.0,3.0,6.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,80.0,108.0,6.0,48.0,18.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,20.0,4.0,60.0,0.0,0.0,0.0,9.0,50.0,1.0,4.0,0.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,87.0,138.0,6.0,89.0,13.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,17.0,1.0,41.0,6.0,0.0,0.0,8.0,68.49310277831746,2.0,1.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
179,72.0,103.0,4.0,44.0,23.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,24.0,1.0,33.0,0.0,0.0,0.0,33.0,39.0,5.0,2.0,1.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,77.0,216.0,4.0,91.0,39.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,41.0,3.0,29.0,0.0,3.0,3.0,46.0,83.0,8.0,5.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,66.0,287.0,13.0,100.0,16.0,1.0,0.0,65.0,21.0,6.0,5.0,20.0,0.0,45.0,2.0,1.0,1.0,93.0,62.0,2.0,3.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,76.0,334.0,7.0,54.0,26.0,0.0,0.0,96.0,70.0,6.0,6.0,40.0,2.0,19.0,0.0,2.0,2.0,5.0,79.0,3.0,2.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,63.0,298.0,5.0,116.0,11.0,2.0,1.0,62.0,6.0,4.0,2.0,13.0,2.0,46.0,0.0,0.0,0.0,41.0,55.0,5.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
